Field=Quantity~Integer~Quantity~21|Field=Designator~String~Designator~82|Field=DB_DESCRIPTION~String~DB_DESCRIPTION~183|Field=DB_PACKAGE~String~DB_PACKAGE~103|Field=DB_T_RANGE~String~DB_T_RANGE~108|Field=DB_PART_NUMBER~String~DB_PART_NUMBER~107|Field=DB_MANUFACTURER_PART~String~DB_MANUFACTURER_PART~186|Field=DB_DATASHEET~String~DB_DATASHEET~210|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~RockerBox.PrjPCB|ReportField=ProjectFullPath~D:\Projects\AltiumProjects\RockerBox_Rev03\RockerBox.PrjPCB|ReportField=Title~Bill of Materials For Variant [Production 220uF] of Project [RockerBox.PrjPCB] (No PCB Document Selected)|ReportField=TotalQuantity~531|ReportField=ReportTime~14:38:53|ReportField=ReportDate~06.10.2014|ReportField=ReportDateTime~06.10.2014 14:38:53|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~Production 220uF|ReportField=Address1~Drawing Type|ReportField=Address2~Address 1|ReportField=Address3~Address 2|ReportField=Address4~Address 3|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~Integrated Micro-Electronics Bulgaria|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~06.10.2014|ReportField=CurrentTime~14:38:22|ReportField=Date~Date|ReportField=DocumentFullPathAndName~D:\Projects\AltiumProjects\RockerBox_Rev03\Block.SchDoc|ReportField=DocumentName~Block.SchDoc|ReportField=DocumentNumber~730xxx|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~20.07.2014|ReportField=Organization~Design & Development Department|ReportField=PageSetup~Record=PageOptions|CenterHorizontal=True|CenterVertical=True|PrintScale=0.70|XCorrection=1.00|YCorrection=1.00|PrintKind=2|BorderSize=5000000|LeftOffset=0|BottomOffset=0|Orientation=2|PaperLength=1000|PaperWidth=1000|Scale=100|PaperSource=7|PrintQuality=-4|MediaType=1|DitherType=10|PaperKind=A4|PrintScaleMode=1|ReportField=ProjectName~RockerBox.PrjPCB|ReportField=Revision~01|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetSize~A3|ReportField=SheetTotal~1|ReportField=Time~Time|ReportField=Title~Title|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~RockerBox.PrjPCB|ReportField=DataSourceFullPath~D:\Projects\AltiumProjects\RockerBox_Rev03\RockerBox.PrjPCB
16|U11, U12, U13, U14, U15, U16, U17, U18, U19, U20, U21, U22, U23, U24, U25, U26|IC  LTC4449EDCB#TRPBF   DFN-8 (2mmX3mm)|DFN-8 (2mmX3mm)|-40 to 125|DRV000000079|LINEAR       LTC4449EDCB#TRPBF|http://john.epiqdesign.com/projects/CIS_Datasheets/IC_LTC4449.pdf?rev=1406&sc=0
13|J9, J13, J14, J15, J16, J17, J18, J19, J20, J21, J22, J23, J24|Mounting Hole PTH_MTG400_700|||MTH000000030||
8|D9, D26, D27, D28, D29, D30, D31, D32|D SMCJ12A SMC|SMC|-55 to 150|DDE000001725|Diodes        SMCJ12A| 
8|J4, J5, J6, J7, J8, J10, J11, J12|CONN PCB 6P M S PTH|PTH|-40 to 105|CON000000279|WE        	649 006 211 22|http://john.epiqdesign.com/projects/CIS_Datasheets/CON_6490xx21122.pdf?rev=1438&sc=0
7|R7, R8, R18, R20, R21, R22, R29|R SMD 1k 5% 1/10W 0603|0603|-55 to 155|RES000008858|YAGEO    AC0603JR-071KL|http://john.epiqdesign.com/projects/CIS_Datasheets/RES_AC_YAGEO.pdf?rev=263&sc=0
4|R25, R26, R30, R31|R SMD 0R 5% 1/10W 0603|0603|-55 to 155|RES000006349|YAGEO    RC0603JR-070R|http://john.epiqdesign.com/projects/CIS_Datasheets/PYu-RC0603_51_RoHS_L_4_YAGEO.pdf?rev=138&sc=0
4|R4, R6, R9, R10|R SMD 10k 1% 1/10W 0603|0603|-55 to 155|RES000008663|YAGEO    RC0603FR-0710KL|http://john.epiqdesign.com/projects/CIS_Datasheets/PYu-RC0603_51_RoHS_L_4_YAGEO.pdf?rev=138&sc=0
4|U1, U2, U3, U4||||||
4|YO5, YO6, YO7, YO8||||||
3|C14, C16, C231|C X5R 22uF 20% 6.3V 0805|0805|-55 to 85|CAP000043686|KEMET    C0805C226M9PAC|http://john.epiqdesign.com/projects/CIS_Datasheets/F3102_CE_Kemet.pdf?rev=92&sc=0
2|C1, C3|C X7R 1nF 5% 25V 0603|0603|-55 to 125|CAP000024113|KEMET    C0603C102J3RAC|http://john.epiqdesign.com/projects/CIS_Datasheets/F3102_CE_Kemet.pdf?rev=92&sc=0
2|C10, C11|C C0G 18pF 5% 50V 0603|0603|-55 to 125|CAP000031922|KEMET    C0603C180J5GAC|http://john.epiqdesign.com/projects/CIS_Datasheets/F3102_CE_Kemet.pdf?rev=92&sc=0
2|D2, D4|LED GREEN 0805|0805|-40 to 85|OPT000000096|KINGBRIGHT       KP-2012CGCK|http://john.epiqdesign.com/projects/CIS_Datasheets/LED_KP-2012CGCK_0805_GREEN.pdf?rev=1359&sc=0
2|FID1, FID2|FIDUCIAL 100x200| ||FID000000001| | 
2|U9, U29|IC BD00KA5WF-E2 SOIC-8|SOIC-8|-40 to 105|PSU000000128|ROHM        BD00KA5WF-E2|http://john.epiqdesign.com/projects/CIS_Datasheets/IC_bdxxka5wf-e-209388.pdf?rev=1408&sc=0
1|C347|C X5R 1uF 20% 6.3V 0603|0603|-55 to 85|CAP000043344|KEMET    C0603C105M9PAC|http://john.epiqdesign.com/projects/CIS_Datasheets/F3102_CE_Kemet.pdf?rev=92&sc=0
1|D1|LED RED 0805|0805|-40 to 85|OPT000000095|KINGBRIGHT       KP-2012EC|http://john.epiqdesign.com/projects/CIS_Datasheets/LED_KP-2012EC_0805_RED.pdf?rev=1358&sc=0
1|D3|LED YELLOW 0805|0805|-40 to 100|OPT000000092|EVERLIGHT       17-21-Y2C-A0L1M2V0B-3T-AM|http://john.epiqdesign.com/projects/CIS_Datasheets/LED_17-21-Y2C-A0L1M2V0B-3T-AM.pdf?rev=1220&sc=0
1|D6|D SMS05T1G SC-74|SC-74|-55 to 150|DDE000002846|ON SEMICONDUCTOR        SMS05T1G|http://john.epiqdesign.com/projects/CIS_Datasheets/IC_SMS05T1-D.pdf?rev=1323&sc=0
1|D8|D B140 SMA|SMA|-65 to +150|DDE000000580|Diodes        B140| 
1|J1|CONN PCB 5P M S 143-12-005-00|PTH|-55 to 125|CON000000006|W+P        143-12-005-00|http://john.epiqdesign.com/projects/CIS_Datasheets/143-12-005-00_W+P.pdf?rev=3&sc=0
1|J2|CONN  PCB  5P  F  A  USB5 MINI SMD|SMD||CON000000048|CVILUX       CU04-SCM15B0-R0-LF|http://john.epiqdesign.com/projects/CIS_Datasheets/USB%20MINI_CVILUX.pdf?rev=249&sc=0
1|J3|CONN PCB 3P |PTH||CON000000272|HOW DER      HD-351-3P|http://john.epiqdesign.com/projects/CIS_Datasheets/CON_hd-351.pdf?rev=1413&sc=0
1|Q51|TRANS BSS138 SOT-23-3|SOT-23-3|-55 to 150|TRA000001460|FAIRCHILD        BSS138LT1G|http://john.epiqdesign.com/projects/CIS_Datasheets/BSS138LT1-D_Fairchild.pdf?rev=55&sc=0
1|R11|R SMD 0R 1% 1/10W 0603|0603|-55 to 155|RES000008926|YAGEO    AC0603FR-070RL|http://john.epiqdesign.com/projects/CIS_Datasheets/RES_AC_YAGEO.pdf?rev=263&sc=0
1|R12|R SMD 2R 5% 1/4W 1206|1206|-55 to 155|RES000007051|YAGEO    RC1206JR-072R|http://john.epiqdesign.com/projects/CIS_Datasheets/PYu-RC1206_51_RoHS_L_4_YAGEO.pdf?rev=138&sc=0
1|R13|R SMD 100R 1% 1/4W 1206|1206|-55 to 155|RES000006922|YAGEO    RC1206FR-07100R|http://john.epiqdesign.com/projects/CIS_Datasheets/PYu-RC1206_51_RoHS_L_4_YAGEO.pdf?rev=138&sc=0
1|R14|R SMD 0R 1% 1/4W 1206|1206|-55 to 155|RES000008756|YAGEO    AC1206FR-070RL|http://john.epiqdesign.com/projects/CIS_Datasheets/RES_AC_YAGEO.pdf?rev=263&sc=0
1|R27|R SMD 2K 5% 1/10W 0603|0603|-55 to 155|RES000008857|YAGEO    AC0603JR-072KL|http://john.epiqdesign.com/projects/CIS_Datasheets/RES_AC_YAGEO.pdf?rev=263&sc=0
1|R28|R SMD 10K 5% 1/10W 0603|0603|-55 to 155|RES000006446|YAGEO    RC0603JR-0710K|http://john.epiqdesign.com/projects/CIS_Datasheets/PYu-RC0603_51_RoHS_L_4_YAGEO.pdf?rev=138&sc=0
1|R5|R SMD 2K4 1% 1/10W 0603|0603|-55 to 155|RES000006261|YAGEO    RC0603FR-072K4|http://john.epiqdesign.com/projects/CIS_Datasheets/PYu-RC0603_51_RoHS_L_4_YAGEO.pdf?rev=138&sc=0
1|U10|IC dsPIC33EP256MU806 TQFP-64|TQFP-64|-40 to 125|MCU000000070|MICROCHIP        DSPIC33EP256MU806-E/PT|http://john.epiqdesign.com/projects/CIS_Datasheets/dsPIC33EPxxx-Microchip.pdf?rev=798&sc=0
1|U6|IC BD33KA5WF-E2 SOIC-8|SOIC-8|-40 to 105|PSU000000127|ROHM        BD33KA5WF-E2|http://john.epiqdesign.com/projects/CIS_Datasheets/IC_bdxxka5wf-e-209388.pdf?rev=1408&sc=0
1|U7|IC  L7805CD2T-TR  D2PAK|D2PAK|0 to 125|PSU000000129|ST       L7805CD2T-TR|http://john.epiqdesign.com/projects/CIS_Datasheets/IC_L7805C.pdf?rev=1409&sc=0
1|Y1|IC  4.00MHz HC49/4HSMX  SMD|SMD|-10 to 60|OSC000000012|IQD       4.00MHz HC49/4HSMX|http://john.epiqdesign.com/projects/CIS_Datasheets/hc49-4hsmx_IQD_oscillators.pdf?rev=713&sc=0
